Date,Hour,Gen_Agus1_Unit1_MW,Gen_Agus1_Unit2_MW,Gen_Agus2_Unit1_MW,Gen_Agus2_Unit2_MW,Gen_Agus2_Unit3_MW,Gen_Agus4_Unit1_MW,Gen_Agus4_Unit2_MW,Gen_Agus4_Unit3_MW,Gen_Agus5_Unit1_MW,Gen_Agus5_Unit2_MW,Gen_Agus6_Unit1_MW,Gen_Agus6_Unit2_MW,Gen_Agus6_Unit3_MW,Gen_Agus6_Unit4_MW,Gen_Agus6_Unit5_MW,Gen_Agus7_Unit1_MW,Gen_Agus7_Unit2_MW,Total_Gen_Agus1_MW,Total_Gen_Agus2_MW,Total_Gen_Agus4_MW,Total_Gen_Agus5_MW,Total_Gen_Agus6_MW,Total_Gen_Agus7_MW,Total_Cascade_Generation_MW
2025-07-01,00:00,30.92321839471665,29.8515902110437,40.24027645506479,38.63076007869193,51.04056526559137,47.51784632107597,45.07584900922375,48.06720466967701,21.45359415377609,21.26313784610748,34.5,0,47.1188927421153,28.1443895558854,47.78296770197598,22.1698603010651,21.90973969893491,60.77480860576034,129.9116017993481,140.6608999999767,42.71673199988358,157.5462499999767,44.0796,575.6898924049455
2025-07-01,1:00,30.85422728469485,29.90401955025531,40.30785387394292,38.10323317934215,51.48138247327189,47.4090146732157,45.15974422990909,48.09334109682867,21.26581828423675,21.2417137155304,34.5,0,45.87691140572726,27.25468859422616,50.0,21.9279010590183,21.6070989409817,60.75824683495016,129.892469526557,140.6620999999535,42.50753199976715,157.6315999999534,43.535,574.9869483611811
2025-07-01,2:00,30.74290196385661,29.8219987075562,40.45011529670212,37.79758238055874,51.6470318486442,47.35350329133848,45.20243809628037,48.10655861231131,21.18067693829964,21.24255506135109,34.5,0,46.89262748528097,26.11392251464918,50.0,21.67437488962295,21.31602511037705,60.5649006714128,129.8947295259051,140.6624999999302,42.42323199965074,157.5065499999301,42.99039999999999,574.0423121968289
2025-07-01,3:00,30.60427309394151,29.70644701813454,40.49779607120789,37.65017115400948,51.68938730003577,47.32024131125171,45.2187619361642,48.11009675249098,20.92105843855658,21.02217356097774,34.5,0,47.33931310078938,25.62088689911743,50.0,21.40273770054917,21.04306229945082,60.31072011207604,129.8373545252531,140.6490999999069,41.94323199953432,157.4601999999068,42.44579999999999,572.6464066366772
2025-07-01,4:00,30.61258772299257,29.69080025012638,40.51008878925865,37.5454227608847,51.70091797445784,47.31418103068035,45.23649917186556,48.1175197973377,21.07332407541546,21.19990861038718,34.5,0,48.02556588387367,24.87303411600983,50.0,21.13384145854958,20.76735854145041,60.30338797311896,129.7564295246012,140.6681999998836,42.27323268580264,157.3985999998835,41.90119999999999,572.3010501832899
2025-07-01,5:00,30.7115309376579,29.84785399040794,40.39962673646984,37.54630998956488,51.75799279791455,47.31239328400122,45.25061884863047,48.12848786722865,20.92047478568053,21.04695790000569,34.5,0,48.56449988217273,24.22715011768749,50.0,20.86017027135711,20.49642972864287,60.55938492806584,129.7039295239493,140.6914999998603,41.96743268568622,157.2916499998602,41.35659999999999,571.5704971374219
2025-07-01,6:00,30.29624139231642,29.44399773264358,40.29059139513013,37.54062440432008,51.81271552384714,47.30149480816964,45.25205683912178,48.12829835254567,20.68388857734242,20.74944410822738,34.5,0,49.0741087479317,23.6710912519052,50.0,20.58861835750839,20.2233816424916,59.74023912496001,129.6439313232974,140.6818499998371,41.43333268556979,157.2451999998369,40.81199999999998,569.5565531335011
2025-07-01,7:00,30.16575912750297,29.31293195873596,40.19898559744826,37.5357382712013,51.82027245399586,47.27225138265394,45.23230353298302,48.10524508417686,20.78393803409048,20.82849438593596,34.5,0,50.0,23.45965532860437,49.09969467120928,20.44043519153751,20.10236480846247,59.47869108623893,129.5549963226454,140.6097999998138,41.61243242002644,157.0593499998137,40.54279999999998,568.8580698285382
2025-07-01,8:00,30.71625697987322,29.87197412317482,40.16544387845632,37.50564682718695,51.83150561635023,47.29097983859735,45.23851107582066,48.11985908537255,20.91480508039769,20.89092733951233,34.5,0,47.99627582554882,24.75387417424158,50.0,20.36433226682578,19.90926773317419,60.58823110304804,129.5025963219935,140.6493499997906,41.80573241991003,157.2501499997904,40.27359999999997,570.0696598445326
2025-07-01,9:00,30.3860000525997,29.57760621524924,40.11924025545689,37.45296464653306,51.79606641935163,47.27674799825434,45.21232203126288,48.09482997025005,20.73042105002877,20.68201136976484,34.5,0,47.89975567879422,24.70409432097282,50.0,20.22816521577603,19.77623478422393,59.96360626784893,129.3682713213416,140.5838999997673,41.41243241979362,157.103849999767,40.00439999999996,568.4364600085183
