Date,Hour,Gen_Agus1_Unit1_MW,Gen_Agus1_Unit2_MW,Gen_Agus2_Unit1_MW,Gen_Agus2_Unit2_MW,Gen_Agus2_Unit3_MW,Gen_Agus4_Unit1_MW,Gen_Agus4_Unit2_MW,Gen_Agus4_Unit3_MW,Gen_Agus5_Unit1_MW,Gen_Agus5_Unit2_MW,Gen_Agus6_Unit1_MW,Gen_Agus6_Unit2_MW,Gen_Agus6_Unit3_MW,Gen_Agus6_Unit4_MW,Gen_Agus6_Unit5_MW,Gen_Agus7_Unit1_MW,Gen_Agus7_Unit2_MW,Total_Gen_Agus1_MW,Total_Gen_Agus2_MW,Total_Gen_Agus4_MW,Total_Gen_Agus5_MW,Total_Gen_Agus6_MW,Total_Gen_Agus7_MW,Total_Cascade_Generation_MW
2025-07-01,14:00,30.19973173240286,29.431150115659204,40.32304992620616,37.60406441961336,52.04448565418046,47.94343680401871,45.85280588891632,48.752891601597135,21.087775883826495,21.01600437953782,34.5,0.0,47.81296170168567,25.015775902074065,50.0,21.215864334330572,20.537770629658688,59.63088184806206,129.97159999999997,142.54913429453217,42.103780263364314,157.32873760375975,41.753634963989256,573.3377689737076
2025-07-01,15:00,30.118827391637836,29.36427016341638,40.31186975272229,37.621265308344285,52.038464938933394,47.98999516610601,45.897929950460146,48.80077090665062,21.000057522804482,20.9292866183808,34.5,0.0,47.034712291940075,26.316306509939814,50.0,21.586218838959656,20.995598643034974,59.483097555054215,129.97159999999997,142.68869602321678,41.92934414118528,157.8510188018799,42.581817481994634,574.5055740033308
2025-07-01,16:00,30.330157597595036,29.54737448859139,40.32033576836244,37.61820712345775,52.03305710817979,48.046318983058526,45.95112177696712,48.85524310243023,20.976649453326907,20.9149144365044,34.5,0.0,43.612132661616826,29.8479267393231,50.0,22.036003842305703,21.43285489869162,59.87753208618643,129.97159999999997,142.85268386245588,41.8915638898313,157.96005940093994,43.46885874099732,576.0222979804108
2025-07-01,17:00,30.423785373282755,29.624786416450792,40.344527765784086,37.61906534382382,52.00800689039204,48.093914438635004,46.00285647233994,48.9136880193155,20.94864319140898,20.880384510952364,34.5,0.0,42.32695983160359,31.000969868866367,50.0,22.241372639561085,21.579306730937578,60.04857178973354,129.97159999999994,143.01045893029044,41.829027702361344,157.82792970046995,43.82067937049867,576.5082674933539
2025-07-01,18:00,30.239940662276222,29.481344060314356,40.26447901574749,37.76382507688345,51.94329590736901,48.14426233602799,46.05457186066899,48.96939980142801,20.84048090618955,20.77227909120811,34.5,0.0,42.848301771179784,30.42941307905521,50.0,22.322155587185687,21.63648409806365,59.72128472259058,129.97159999999997,143.168233998125,41.61275999739766,157.777714850235,43.95863968524934,576.2102332535975
2025-07-01,19:00,30.266890959840666,29.505474331266168,40.175289119573364,37.94690741916766,51.84940346125896,48.17891857753469,46.090112057109025,49.00863812376723,20.800172854481563,20.727799043984785,34.5,0.0,43.31719562114957,29.97711180396793,50.0,22.421394602752216,21.720025239872456,59.77236529110684,129.97159999999997,143.27766875841093,41.52797189846635,157.7943074251175,44.14141984262467,576.4853332157263
2025-07-01,20:00,30.4071300083452,29.604505482847284,40.13021174284492,38.04317721842566,51.79821103872938,48.21282952488362,46.12741390970529,49.0509791524921,20.78221339669984,20.70009349840719,34.5,0.0,43.6784184084262,29.57253530413255,50.0,22.54785014257804,21.8253597787343,60.01163549119248,129.97159999999997,143.39122258708102,41.48230689510703,157.75095371255875,44.37320992131234,576.9809286072515
2025-07-01,21:00,30.36657185469507,29.570106151282694,40.10610650344449,38.09334657860402,51.77214691795147,48.21439781263772,46.13456318140407,49.062277332985296,20.73940063675331,20.762123093852527,34.5,0.0,43.89111634717568,29.182310509103676,50.0,21.982153227350313,21.405701733305854,59.93667800597777,129.97159999999997,143.4112383270271,41.50152373060584,157.57342685627935,43.38785496065617,575.7823218805461
2025-07-01,22:00,30.62294768958513,29.80777457130275,40.094814441797034,38.11375475444161,51.76303080376134,48.2375065811654,46.158520864542325,49.088678017790336,20.755868628098106,20.827543182150983,34.5,0.0,44.22439834206929,28.964365086070373,50.0,22.264060649338752,21.732366830989335,60.430722260887876,129.97159999999997,143.48470546349807,41.58341181024909,157.68876342813968,43.99642748032809,577.1556304431028
2025-07-01,23:00,30.545260997573237,29.745686486915503,40.083197098206846,38.12062205377768,51.76778084801544,48.252083058771774,46.17527021245509,49.102397557960934,20.815245302908725,20.912355865097933,34.5,0.0,44.41877415118671,28.69225756288314,50.0,22.40362105746585,21.906692682698196,60.29094748448874,129.97159999999997,143.5297508291878,41.72760116800666,157.61103171406984,44.31031374016405,577.441244935917
