Date,Hour,Gen_Agus1_Unit1_MW,Gen_Agus1_Unit2_MW,Gen_Agus2_Unit1_MW,Gen_Agus2_Unit2_MW,Gen_Agus2_Unit3_MW,Gen_Agus4_Unit1_MW,Gen_Agus4_Unit2_MW,Gen_Agus4_Unit3_MW,Gen_Agus5_Unit1_MW,Gen_Agus5_Unit2_MW,Gen_Agus6_Unit1_MW,Gen_Agus6_Unit2_MW,Gen_Agus6_Unit3_MW,Gen_Agus6_Unit4_MW,Gen_Agus6_Unit5_MW,Gen_Agus7_Unit1_MW,Gen_Agus7_Unit2_MW,Total_Gen_Agus1_MW,Total_Gen_Agus2_MW,Total_Gen_Agus4_MW,Total_Gen_Agus5_MW,Total_Gen_Agus6_MW,Total_Gen_Agus7_MW,Total_Cascade_Generation_MW
2025-07-01,00:00,30.61588892091808,29.554911081643056,40.22896276837218,38.619898912846914,51.02621504201192,47.519491917614964,45.077410036645325,48.068869291114375,21.471023449842203,21.28041241195216,34.5,0.0,47.12112813355702,28.145724768236217,47.78523459813684,21.73540248832334,21.48037941167666,60.17080000256114,129.87507672323102,140.66577124537466,42.75143586179436,157.55208749993008,43.2157819,574.2309532328912
2025-07-01,1:00,30.555705122900104,29.61469087966103,40.27477630476769,38.07196477355624,51.43913564476742,47.410141232503435,45.16081734078567,48.09448391746024,21.308582658375364,21.284429616726154,34.5,0.0,45.880121686445875,27.25659706341442,50.0,21.299787509939918,20.988174605060085,60.170396002561134,129.78587672309135,140.66544249074934,42.593012275101515,157.6367187498603,42.287962115,573.1394083563637
2025-07-01,2:00,30.5424452908233,29.627546711737835,40.39792480090273,37.748814297946616,51.580394604745734,47.354538533203396,45.20342631157725,48.1076103174649,21.569413784245544,21.63242757951646,34.5,0.0,46.86548633113712,26.098863668653287,50.0,21.24439302591718,20.893152282420797,60.16999200256113,129.7271337035951,140.66557516224555,43.201841363762,157.46434999979041,42.13754530833798,573.3664375402922
2025-07-01,3:00,30.53265654527666,29.636931457284472,40.430597548113525,37.587697732212625,51.60361842312928,47.3210275868265,45.219513293449104,48.1108961523446,21.605826423620904,21.710251149083582,34.5,0.0,47.30232248010774,25.600721269612716,50.0,21.178530543415455,20.822622968671823,60.16958800256113,129.62191370345542,140.6514370326202,43.316077572704486,157.40304374972047,42.00115351208728,573.163213573149
2025-07-01,4:00,30.54446002802281,29.62472397453831,40.424868585781255,37.46643926163906,51.59215586404451,47.31712270000441,45.23931166526697,48.120511412723495,21.922388418438274,22.05407316515818,34.5,0.0,47.959741454736786,24.838433544913812,50.0,21.268364334880598,20.899548650393587,60.169184002561124,129.48346371146482,140.6769457779949,43.97646158359645,157.2981749996506,42.167912985274185,573.772143060542
2025-07-01,5:00,30.513443138908148,29.655336863652977,40.29538144327552,37.44942726045555,51.624438912143184,47.3175609782818,45.25556134568008,48.133744699407714,22.023013233708173,22.156162186069924,34.5,0.0,48.39279896132948,24.140507288251193,50.0,20.970018506554634,20.60436253092843,60.16878000256112,129.36924761587426,140.7068670233696,44.1791754197781,157.03330624958068,41.574381037483064,573.0317573486468
2025-07-01,6:00,30.513363693511508,29.65501230904961,40.16550183406882,37.42407262222657,51.65185340646814,47.30570598961825,45.256085562168366,48.13258314307919,22.005496784277085,22.075241021134993,34.5,0.0,48.843863723465915,23.55794877604483,50.0,20.19557278559216,19.83730859641687,60.16837600256112,129.24142786276354,140.69437469486581,44.08073780541208,156.90181249951075,40.03288138200903,571.1196102471223
2025-07-01,7:00,30.515341166267273,29.65263083629384,40.057229793705275,37.403374017013306,51.63753589329114,47.26991451926948,45.23006751267872,48.10286704246,22.262140675327142,22.30986597989342,34.5,0.0,49.912410274079946,23.338154518733493,49.04391020662742,19.94451620372804,19.614647970979643,60.167972002561115,129.09813970400972,140.6028490744082,44.57200665522056,156.79447499944087,39.55916417470768,570.7946066103481
2025-07-01,8:00,30.502994508576933,29.66457349398418,40.01052883064387,37.36099041335389,51.63159545987229,47.291108194311576,45.238633860787665,48.11998969080518,22.184731487647145,22.159403913804738,34.5,0.0,47.93145065874172,24.65056184062929,50.0,20.324534279685444,19.870359078039485,60.16756800256111,129.00311470387004,140.64973174590443,44.34413540145188,157.08201249937102,40.19489335772493,571.4414557108834
2025-07-01,9:00,30.489151042385778,29.678012960175334,39.95621769281914,37.300776363899054,51.58559564701218,47.271100554107804,45.20692119312959,48.08908480211784,21.838293823808478,21.787297038988285,34.5,0.0,47.80738656332457,24.586757185976623,50.0,20.484476116270315,20.026819278262842,60.16716400256111,128.84258970373037,140.56710654935523,43.62559086279676,156.89414374930118,40.51129539453316,570.6078902622778
